LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAY,PAYMENT_RATIO,AVG_BILL_AMT,AVG_PAY_AMT,LATE_PAYMENT_COUNT,CreditDefault
200000,1,2,1,33,-1,-1,-1,-1,0,0,2104,998,846,12319,19206,17034,1003,848,12323,8026,3083,6424,52507,31707,0.603862342163902,8751.166666666666,5284.5,0,0
310000,1,2,2,26,-2,-2,-2,-2,-2,-2,2154,359,256,2513,795,250,360,257,2537,798,251,2064,6327,6267,0.9905168326220958,1054.5,1044.5,0,0
530000,1,1,2,30,0,0,0,0,0,0,214022,393664,235392,232640,239004,236657,20000,10000,10000,10000,9000,10500,1551379,69500,0.04479885314935938,258563.16666666666,11583.333333333334,0,0
300000,2,3,1,29,-1,0,0,0,0,-1,24921,21333,16212,11304,11396,6138,2000,3000,0,5000,6202,0,91304,16202,0.1774511521948655,15217.333333333334,2700.3333333333335,0,0
160000,1,2,2,37,1,2,2,0,0,0,99793,101325,98706,90457,90588,92533,4300,0,4200,3238,3400,3550,573402,18688,0.03259144544316204,95567.0,3114.6666666666665,3,1
300000,1,1,2,31,1,-1,-1,-1,-1,-1,-122,22953,3565,19869,26249,1332,23075,3583,19969,26380,1338,0,73846,74345,1.006757305744387,12307.666666666666,12390.833333333334,1,0
370000,1,2,2,39,0,0,0,0,0,0,377259,310284,278781,256794,156583,17909,15198,14177,15118,15020,10000,308000,1397610,377513,0.2701132647877448,232935.0,62918.833333333336,0,0
140000,1,1,1,57,2,2,2,2,2,3,108660,105504,113177,113622,116396,115826,0,10970,3805,4747,1932,8337,673185,29791,0.04425380838848162,112197.5,4965.166666666667,6,1
180000,2,3,1,35,0,0,0,0,0,0,133733,92955,90159,68789,26614,27528,3514,3569,3204,1000,1310,4459,439778,17056,0.038783204253054954,73296.33333333333,2842.6666666666665,0,0
220000,1,1,2,37,2,2,0,0,0,0,185955,181587,186054,188465,192758,196493,0,9000,7000,7500,7100,7500,1131312,38100,0.03367771224914082,188552.0,6350.0,2,0
320000,1,1,1,35,1,-2,-2,-2,-2,-2,291,2594,2691,291,291,291,2594,2691,291,291,291,3124,6449,9282,1.43929291363002,1074.8333333333333,1547.0,1,1
100000,2,3,2,46,2,-1,2,0,0,-2,216,964,964,365,0,0,964,0,0,0,0,301,2509,1265,0.5041849342367477,418.1666666666667,210.83333333333334,2,0
200000,2,1,1,58,-2,-2,-2,-2,-1,-1,-200,-200,-200,0,5957,0,0,0,200,5957,0,0,5357,6157,1.149337315661751,892.8333333333334,1026.1666666666667,0,0
360000,1,1,2,29,-1,-1,-1,-1,-1,-1,5143,2092,1864,969,2500,0,6159,1870,969,2500,0,0,12568,11498,0.9148631444939529,2094.6666666666665,1916.3333333333333,0,0
20000,2,2,1,22,2,0,0,0,0,2,14414,15424,16448,17462,18305,17871,1554,1578,1592,1435,0,1663,99924,7822,0.07827949241423482,16654.0,1303.6666666666667,2,1
550000,1,1,2,31,0,0,0,0,0,0,43769,38907,36111,32723,26946,26439,2018,1520,1131,1005,1107,1019,204895,7800,0.038068278874545496,34149.166666666664,1300.0,0,0
260000,2,1,2,33,-2,-2,-2,-1,0,0,6475,2500,500,210,210,-90,2500,500,210,0,0,0,9805,3210,0.32738398776134625,1634.1666666666667,535.0,0,0
180000,1,1,2,31,0,0,0,0,0,0,12805,11784,13589,15301,3169,5106,2000,2000,2000,1000,2000,1000,61754,10000,0.16193283026200733,10292.333333333334,1666.6666666666667,0,0
500000,1,3,2,44,0,-1,-1,-1,-1,0,16179,1520,2031,2593,45858,161299,2029,5262,3023,45868,130586,5024,229480,191792,0.8357678229039568,38246.666666666664,31965.333333333332,0,0
60000,2,2,1,37,0,0,0,0,0,0,60655,60281,59968,40377,40679,40493,2410,2203,1500,1600,1500,1400,302453,10613,0.03508974948173766,50408.833333333336,1768.8333333333333,0,0
100000,2,1,1,25,0,0,-1,0,0,0,7565,460,98796,52079,40183,35796,28,103350,1722,1100,1300,2000,234879,109500,0.4661974889198268,39146.5,18250.0,0,0
70000,2,1,2,27,2,2,2,2,2,2,43616,44597,45784,46528,47458,48347,2000,2200,1800,2000,1800,2000,276330,11800,0.04270256577280788,46055.0,1966.6666666666667,6,1
480000,1,1,1,58,-2,-2,-2,-2,-2,-2,24610,-310,148544,18791,5909,68988,4,149654,18885,5940,69337,200655,266532,444475,1.6676233998169074,44422.0,74079.16666666667,0,1
50000,1,2,2,35,0,0,0,0,0,0,50471,48538,49484,46077,23536,24045,3000,1755,1500,842,888,1914,242151,9899,0.04087945125149184,40358.5,1649.8333333333333,0,0
50000,1,2,1,50,-2,-2,-2,-2,-2,-2,3526,-4,1473,2517,1217,4459,0,1477,2524,1320,4572,2206,13188,12099,0.9174249317561419,2198.0,2016.5,0,1
30000,2,3,1,39,-1,2,-1,-1,-2,-2,1937,640,1751,0,0,0,0,1751,0,0,0,0,4328,1751,0.4045748613678373,721.3333333333334,291.8333333333333,1,1
100000,1,2,2,28,-1,-1,-1,-1,-1,-1,942,390,390,390,0,780,390,390,390,0,780,0,2892,1950,0.6742738589211619,482.0,325.0,0,0
550000,2,2,1,32,2,0,0,0,0,0,548551,546741,535509,548020,530672,155083,21094,22863,167622,14000,4300,158064,2864576,387943,0.13542772124042093,477429.3333333333,64657.166666666664,1,1
240000,2,1,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1
120000,1,2,1,38,0,0,0,0,0,0,50441,41960,34024,30564,22702,23175,2000,1361,1000,824,851,812,202866,6848,0.033756272613449274,33811.0,1141.3333333333333,0,0
180000,2,1,2,26,-2,-2,-2,-2,-2,-2,4312,2117,5944,2102,10214,0,2117,5944,2102,10214,0,0,24689,20377,0.8253473206691239,4114.833333333333,3396.1666666666665,0,0
180000,1,5,2,29,1,-2,-2,-2,-2,-1,92245,64364,5527,1600,2600,390,11400,1000,340,1000,390,390,166726,14520,0.08708899631731104,27787.666666666668,2420.0,1,0
200000,2,2,1,50,-2,-2,-1,-1,-1,-1,0,0,1350,0,1265,0,0,1350,0,1265,0,0,2615,2615,1.0,435.8333333333333,435.8333333333333,0,1
100000,1,1,1,35,0,0,0,0,0,0,98803,101103,93566,90339,66222,66871,4035,4098,4213,3106,4000,4000,516904,23452,0.04537012675467785,86150.66666666667,3908.6666666666665,0,1
230000,2,1,2,25,-2,-2,-2,-2,-2,-2,248,248,248,248,248,248,248,248,248,248,248,248,1488,1488,1.0,248.0,248.0,0,0
150000,2,1,2,26,2,2,2,2,2,2,75373,76865,78214,76363,79893,48052,3300,3200,0,5137,0,2200,434760,13837,0.031826754991259545,72460.0,2306.1666666666665,6,1
50000,1,1,2,25,-1,0,0,0,0,0,45626,16533,10745,9994,16829,13051,3000,9537,5000,10000,5000,2000,112778,34537,0.3062388054407775,18796.333333333332,5756.166666666667,0,0
50000,1,1,2,24,-1,-1,-1,-1,-1,-1,390,0,672,-108,2830,0,0,672,0,2938,0,0,3784,3610,0.9540169133192389,630.6666666666666,601.6666666666666,0,1
210000,2,1,2,30,-1,0,0,0,-1,0,1993,2722,2753,291,582,291,1062,1000,0,582,0,2682,8632,5326,0.6170064874884152,1438.6666666666667,887.6666666666666,0,1
320000,1,3,1,36,-2,-2,-2,-2,-2,-2,5360,726,6992,3741,10138,15745,726,6992,3755,10138,15745,16740,42702,54096,1.2668259097934522,7117.0,9016.0,0,0
220000,2,3,1,38,-1,-1,-1,-1,-1,-1,20000,3450,5516,47619,28800,8561,3450,5549,50019,28800,8561,16599,113946,112978,0.9915047478630228,18991.0,18829.666666666668,0,0
30000,1,2,3,44,0,0,0,0,0,0,6289,9331,12380,15158,15760,18985,3173,3222,3000,1000,3500,2000,77903,15895,0.20403578809545203,12983.833333333334,2649.1666666666665,0,1
50000,1,1,2,25,0,0,0,0,0,0,49654,49917,25239,10228,10107,9178,1600,2310,303,369,331,4,154323,4917,0.03186174452285142,25720.5,819.5,0,0
50000,2,3,2,22,0,0,0,0,0,0,46687,47831,48764,47109,39415,39920,1896,1829,1924,1308,1480,1171,269726,9608,0.03562133424289835,44954.333333333336,1601.3333333333333,0,1
30000,1,2,3,45,0,-1,-1,0,0,-2,3390,390,780,780,0,0,390,780,0,0,0,0,5340,1170,0.21910112359550563,890.0,195.0,0,0
180000,1,2,2,30,-1,-1,-1,-1,-1,-1,440,30404,0,880,150,430,30404,0,880,150,430,747,32304,32611,1.0095034670629024,5384.0,5435.166666666667,0,0
130000,2,3,2,39,1,2,2,2,0,-1,4867,3189,4634,2946,1473,780,0,2946,0,0,780,0,17889,3726,0.2082844205936609,2981.5,621.0,4,0
80000,2,2,1,35,-1,-1,-1,-1,-1,0,2890,9796,13443,396,396,396,9796,13443,396,396,0,396,27317,24427,0.8942050737635905,4552.833333333333,4071.1666666666665,0,0
130000,2,2,2,26,0,0,0,0,0,0,187600,185945,183828,164667,132746,57989,6074,6037,4646,4230,1941,2151,912775,25079,0.027475555312097725,152129.16666666666,4179.833333333333,0,0
230000,2,1,2,42,-2,-2,-2,-2,-2,-2,107,529,135,108,830,2536,529,135,108,830,2536,0,4245,4138,0.974793875147232,707.5,689.6666666666666,0,0
140000,2,3,1,54,1,-2,-2,-2,-2,-2,-150,-150,-150,-150,-150,-150,0,0,0,0,0,0,-900,0,-0.0,-150.0,0.0,1,1
50000,1,3,1,55,0,0,0,0,0,0,44258,28040,27935,51904,24147,24425,2489,1384,841,1013,819,15154,200709,21700,0.10811672620560114,33451.5,3616.6666666666665,0,0
180000,1,1,2,31,-1,-1,-1,-1,-1,-1,6383,3166,13346,4195,9934,3317,3200,13500,4195,10000,3500,5912,40341,40307,0.999157184997893,6723.5,6717.833333333333,0,0
50000,1,2,3,46,0,0,0,0,0,0,49776,50405,49099,19125,18504,19197,2056,1300,669,671,1000,684,206106,6380,0.03095494551347365,34351.0,1063.3333333333333,0,1
60000,2,2,1,36,-1,-1,-1,-1,-1,-1,2079,6964,1013,5254,2932,2248,6964,1013,5254,2932,2248,3000,20490,21411,1.0449487554904833,3415.0,3568.5,0,0
30000,2,2,1,31,0,0,0,0,0,0,16207,16735,18253,19646,21238,23843,4000,5000,5000,5000,5000,5006,115922,29006,0.25021997550076774,19320.333333333332,4834.333333333333,0,0
60000,2,3,1,59,-1,-1,-1,-1,-1,-1,694,694,694,694,694,28948,694,694,694,694,28948,1044,32418,32768,1.0107964710963044,5403.0,5461.333333333333,0,0
200000,2,2,1,35,0,0,0,0,-1,-1,27561,17365,9889,0,9002,728,5000,1015,0,9002,728,10000,64545,25745,0.3988690061197614,10757.5,4290.833333333333,0,0
170000,1,1,2,51,0,0,0,0,0,0,195038,189067,180389,137030,129222,122229,7509,5573,4309,4239,5142,2856,952975,29628,0.031090007607754662,158829.16666666666,4938.0,0,0
30000,1,2,2,47,3,2,2,0,0,0,29774,30797,29216,29681,29321,28068,1800,0,1200,1000,1046,904,176857,5950,0.033642999711631434,29476.166666666668,991.6666666666666,3,1
70000,2,2,1,23,0,0,0,0,0,0,69951,70722,70815,63183,31633,31275,3200,3202,2989,1081,1099,1143,337579,12714,0.037662295344200916,56263.166666666664,2119.0,0,1
30000,2,2,1,48,2,2,3,2,2,2,10509,12727,12240,11747,12651,12305,2700,0,0,1100,0,1100,72179,4900,0.06788678147383588,12029.833333333334,816.6666666666666,6,1
20000,2,1,2,26,1,2,0,0,0,0,17040,16474,17203,18411,18929,19171,0,1300,1500,824,696,1011,107228,5331,0.049716491961054946,17871.333333333332,888.5,2,0
20000,2,2,1,22,2,2,2,0,0,0,16726,19143,18391,18562,11798,0,3000,0,371,1236,0,0,84620,4607,0.05444339399669109,14103.333333333334,767.8333333333334,3,1
320000,2,2,1,28,0,0,2,0,0,0,320635,313060,293055,269585,248093,239025,12500,22,11155,9100,8700,9183,1683453,50660,0.030092910226777937,280575.5,8443.333333333334,1,1
240000,1,1,2,29,0,0,0,0,0,-1,61888,12310,12073,9643,-8074,108493,5022,4014,113,6423,120000,15000,196333,150572,0.7669215058090082,32722.166666666668,25095.333333333332,0,0
110000,2,2,2,45,-1,-1,-1,0,0,0,836,9376,85924,33342,33193,32993,9376,85924,1167,1197,1180,1163,195664,100007,0.5111159947665386,32610.666666666668,16667.833333333332,0,0
370000,1,1,2,36,0,0,0,0,0,0,297678,306455,307734,225974,231720,222733,12033,12015,7035,15037,7066,8000,1592294,61186,0.03842632076739597,265382.3333333333,10197.666666666666,0,1
50000,2,2,1,29,0,0,0,0,0,0,48712,98492,50095,49057,17426,17789,2128,2477,2409,769,792,659,281571,9234,0.03279457046357757,46928.5,1539.0,0,0
200000,2,1,2,27,-1,-1,-2,-1,-1,-2,1171,0,0,680,0,0,0,0,680,0,0,442,1851,1122,0.6061588330632091,308.5,187.0,0,0
10000,1,2,1,44,-1,-1,-1,-1,-1,-2,390,390,0,780,0,0,390,0,780,0,0,0,1560,1170,0.75,260.0,195.0,0,0
110000,2,2,1,27,0,0,0,0,0,0,81700,84584,60379,64369,66400,68294,5000,3000,5000,4000,3000,3000,425726,23000,0.05402535903374471,70954.33333333333,3833.3333333333335,0,0
90000,2,2,2,28,0,0,0,0,0,2,69186,72450,73798,74682,79586,78261,5000,3158,2600,6000,0,19000,447963,35758,0.07982355685625822,74660.5,5959.666666666667,1,0
170000,1,2,2,27,0,0,0,0,0,0,156411,143042,126395,119365,112801,108241,7100,5500,5000,5000,5000,5000,766255,32600,0.042544583722129055,127709.16666666667,5433.333333333333,0,1
310000,1,1,1,39,1,-1,0,0,0,0,166517,18901,19781,22432,24058,25646,150000,1500,3000,2000,2000,3000,277335,161500,0.5823282312005337,46222.5,26916.666666666668,1,0
400000,2,2,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1
510000,2,1,1,35,0,0,0,0,0,0,62382,55076,113654,104449,95937,96634,5000,70000,3500,4000,3500,5000,528132,91000,0.17230540849636075,88022.0,15166.666666666666,0,0
120000,1,3,1,40,-1,-1,0,0,0,0,32161,64308,65015,66571,67632,57798,64308,3000,4000,4000,4000,4000,353485,83308,0.23567619559528694,58914.166666666664,13884.666666666666,0,0
80000,2,1,2,34,-1,2,-1,-1,-1,-1,652,326,326,326,326,326,0,326,326,326,326,326,2282,1630,0.7142857142857143,380.3333333333333,271.6666666666667,1,1
50000,1,3,1,45,4,3,2,0,0,0,50419,49331,48268,49075,49475,48575,0,0,2000,1000,1000,2000,295143,6000,0.020329128591902907,49190.5,1000.0,3,1
280000,1,2,2,30,0,0,0,0,0,0,204773,188704,185257,188344,179764,167051,8038,6000,5083,5000,5036,5000,1113893,34157,0.03066452522818619,185648.83333333334,5692.833333333333,0,0
360000,2,1,2,29,1,-2,-1,0,0,-1,0,0,70010,71610,73610,317,0,70010,2000,2000,317,11892,215547,86219,0.40000092787187946,35924.5,14369.833333333334,1,0
120000,1,2,1,39,-1,-1,-1,-1,-1,-1,30000,0,10780,0,12000,0,0,10780,0,12000,0,1000,52780,23780,0.45054945054945056,8796.666666666666,3963.3333333333335,0,0
500000,1,1,1,51,0,0,0,0,0,0,225233,235045,244517,243132,243869,251540,15000,15006,10000,10000,12000,15000,1443336,77006,0.05335278826274686,240556.0,12834.333333333334,0,0
100000,2,2,2,37,0,0,0,0,0,0,107669,107529,73323,51125,46879,45538,3536,2821,3963,3147,2670,725,432063,16862,0.039026716011322425,72010.5,2810.3333333333335,0,0
80000,2,3,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1
250000,2,1,2,26,0,0,0,2,2,2,195126,199972,205635,212608,207919,205377,9500,10800,12018,3000,5000,12000,1226637,52318,0.0426515749973301,204439.5,8719.666666666666,3,0
50000,1,2,1,37,2,0,0,0,0,0,49444,50621,49326,29584,19665,19799,2306,2155,1086,19001,906,1500,218439,26954,0.12339371632355028,36406.5,4492.333333333333,1,0
120000,2,1,2,27,-1,-1,-2,-2,-2,-2,19333,0,0,0,0,0,0,0,0,0,0,0,19333,0,0.0,3222.1666666666665,0.0,0,0
210000,2,2,1,46,0,0,0,0,0,0,134700,132799,111335,114037,67224,69177,6149,4100,4547,2500,3000,2500,629272,22796,0.03622598812596143,104878.66666666667,3799.3333333333335,0,0
80000,2,2,1,37,0,0,0,0,0,0,39839,40596,41914,42618,43525,44433,1700,1996,1700,1745,1800,2500,252925,11441,0.04523475338539092,42154.166666666664,1906.8333333333333,0,0
350000,1,2,2,36,0,0,0,0,0,0,230738,232382,234254,211309,210897,191037,9503,9015,7511,8011,7361,7011,1310617,48412,0.03693832752054948,218436.16666666666,8068.666666666667,0,0
20000,2,3,2,34,1,2,2,2,2,0,19381,20359,19360,20421,19832,18052,1600,300,1700,0,804,1000,117405,5404,0.04602870405860057,19567.5,900.6666666666666,5,0
130000,1,2,2,25,0,0,2,2,2,0,112561,119435,105382,49643,46812,45914,12421,0,7000,0,2000,1822,479747,23243,0.048448453038789197,79957.83333333333,3873.8333333333335,3,0
260000,2,1,1,35,0,0,0,0,0,0,89420,86716,82868,80715,76377,44627,3578,2400,2000,2000,1464,1188,460723,12630,0.027413434970687375,76787.16666666667,2105.0,0,0
30000,2,3,2,23,0,0,0,0,0,0,33171,32678,32218,31963,30942,29945,1524,1537,1755,1207,1076,1188,190917,8287,0.04340629697722047,31819.5,1381.1666666666667,0,0
360000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
50000,2,2,1,29,2,2,7,7,7,6,2550,2550,2550,2550,2550,1950,0,0,0,0,0,0,14700,0,0.0,2450.0,0.0,6,1
210000,2,1,2,28,-1,0,0,0,0,0,85672,68394,70305,65626,64638,67498,6009,5000,5000,5000,5000,5000,422133,31009,0.07345789123333167,70355.5,5168.166666666667,0,0
50000,1,2,1,35,0,0,0,0,0,0,48792,50083,50323,48902,20012,19915,2105,1845,1746,691,1000,800,238027,8187,0.03439525768085133,39671.166666666664,1364.5,0,0
80000,2,1,2,23,0,-1,-1,-1,-1,-1,78358,826,-507,3129,1956,4246,826,0,4969,4990,2500,4000,88008,17285,0.19640259976365784,14668.0,2880.8333333333335,0,0
230000,2,1,2,31,1,-2,-1,-1,-2,-1,-9,-9,986,0,0,900,0,995,0,0,900,0,1868,1895,1.0144539614561028,311.3333333333333,315.8333333333333,1,0
50000,2,3,1,47,1,3,2,2,2,5,28164,27432,28668,29191,35551,34420,0,2000,1300,7000,0,0,183426,10300,0.05615343517276722,30571.0,1716.6666666666667,6,1
100000,2,2,1,33,-1,-1,-1,-1,-1,0,7067,-418,7064,15229,9689,2669,0,7482,15315,9705,0,4600,41300,37102,0.8983535108958838,6883.333333333333,6183.666666666667,0,0
80000,2,3,2,31,0,0,0,2,2,2,34620,35759,40020,40766,39982,44621,2000,5200,1700,0,5500,0,235768,14400,0.061076990940246344,39294.666666666664,2400.0,3,0
200000,2,2,1,48,0,0,0,0,0,0,93713,59223,50290,49771,92192,90772,1866,1762,1827,53248,3293,3314,435961,65310,0.14980697814712784,72660.16666666667,10885.0,0,0
20000,1,1,2,27,1,2,-1,-1,0,0,6274,5971,3980,9040,9040,0,0,4000,9040,0,0,17291,34305,30331,0.8841568284506631,5717.5,5055.166666666667,2,0
130000,1,2,1,39,0,0,0,0,0,0,103566,105797,102729,104761,87660,92123,3969,3823,3836,3345,9116,0,596636,24089,0.04037470082261211,99439.33333333333,4014.8333333333335,0,1
50000,1,2,1,32,0,0,0,0,0,0,19606,18516,16481,12518,7538,5854,5027,3053,5040,1000,1016,501,80513,15637,0.19421708295554754,13418.833333333334,2606.1666666666665,0,0
500000,1,1,2,37,-1,-1,-1,-1,-1,-1,3214,0,3030,1167,2255,0,0,3030,1167,2255,0,0,9666,6452,0.6674943099524105,1611.0,1075.3333333333333,0,0
140000,2,2,1,30,-1,-1,-1,-1,-1,-1,2290,2290,2292,3365,1567,1707,2290,2292,3365,1567,1707,1707,13511,12928,0.9568499740951817,2251.8333333333335,2154.6666666666665,0,0
80000,1,2,1,36,2,2,2,2,2,2,77054,81697,79347,81325,76550,78715,6900,0,5800,0,4000,2000,474688,18700,0.03939429688553323,79114.66666666667,3116.6666666666665,6,1
160000,2,1,2,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
110000,2,2,1,45,0,0,0,0,0,0,36267,37234,37341,38208,39121,39785,1587,1694,1561,1474,1370,1514,227956,9200,0.040358665707417224,37992.666666666664,1533.3333333333333,0,0
190000,2,1,1,50,1,-1,-1,-1,-1,-2,0,2329,15951,332,0,0,2329,15990,332,0,0,0,18612,18651,1.0020954223081882,3102.0,3108.5,1,0
100000,1,1,2,32,0,0,0,0,0,0,26127,26608,24689,25699,26809,25836,2000,2000,1700,1500,1500,1700,155768,10400,0.06676595963227364,25961.333333333332,1733.3333333333333,0,0
60000,2,2,1,27,0,0,0,0,0,0,60915,54738,47023,57554,27412,27829,2255,2469,25000,1200,1008,1057,275471,32989,0.11975489252952216,45911.833333333336,5498.166666666667,0,0
150000,1,2,1,35,-1,-1,-1,-1,-1,-1,4030,592,2483,4556,1606,2047,593,2490,4573,1610,2053,4349,15314,15668,1.0231161029123679,2552.3333333333335,2611.3333333333335,0,0
110000,2,2,1,43,0,0,0,0,0,0,45021,45782,46187,47105,45253,46144,2100,1800,1638,1490,1957,2000,275492,10985,0.03987411612678408,45915.333333333336,1830.8333333333333,0,0
360000,2,1,2,30,0,0,0,0,0,0,70701,74550,78212,69453,73423,72575,10000,10005,10000,10000,10000,10000,438914,60005,0.13671243113685141,73152.33333333333,10000.833333333334,0,0
60000,1,2,2,25,2,0,0,0,0,0,60760,60011,61333,60082,38897,39422,2740,2893,2210,938,1188,0,320505,9969,0.0311040389385501,53417.5,1661.5,1,1
60000,1,2,2,27,0,0,0,0,0,0,48307,48602,48750,48916,27743,28646,1768,1967,1424,972,2000,1300,250964,9431,0.037579095009642814,41827.333333333336,1571.8333333333333,0,0
30000,1,3,1,47,0,0,0,0,0,0,28923,29803,25373,23231,23913,21120,1586,1365,1663,5106,1050,0,152363,10770,0.07068645274771435,25393.833333333332,1795.0,0,0
370000,2,2,1,41,-2,-2,-2,-2,-2,-2,1442,9750,0,30100,0,0,9750,0,30100,0,0,0,41292,39850,0.9650779812070135,6882.0,6641.666666666667,0,0
140000,1,1,2,30,-1,0,0,-2,-2,-1,13468,5600,0,0,0,5302,1000,0,0,0,5302,5251,24370,11553,0.47406647517439476,4061.6666666666665,1925.5,0,0
260000,2,2,1,53,0,0,0,0,0,0,222134,223345,225258,189500,182771,188876,10020,10007,10017,10003,10007,10036,1231884,60090,0.04877894347195028,205314.0,10015.0,0,0
80000,1,3,1,38,-1,-1,2,0,-1,2,6270,14412,12540,1261,2705,1261,19421,0,0,2705,0,1261,38449,23387,0.6082602928554709,6408.166666666667,3897.8333333333335,2,1
240000,1,2,1,54,0,0,0,2,0,0,14332,16135,249258,243589,204754,201426,2000,234000,30,7046,7023,10005,929494,260104,0.27983397418380324,154915.66666666666,43350.666666666664,1,0
410000,2,2,1,42,0,0,0,0,0,0,407873,412650,415917,389659,342329,344974,18026,18026,14095,12037,15026,13026,2313402,90236,0.0390057586186923,385567.0,15039.333333333334,0,0
60000,1,2,1,36,0,0,0,0,0,0,46064,47320,48337,49332,50536,51694,2000,1805,1800,2000,2000,2000,293283,11605,0.03956928973039692,48880.5,1934.1666666666667,0,0
210000,2,2,1,43,-1,-1,-1,-1,-1,-1,3088,5045,8024,1292,1000,3340,5056,8042,1292,1000,3340,7941,21789,26671,1.2240580109229429,3631.5,4445.166666666667,0,0
410000,2,2,2,42,0,0,0,-1,-1,0,37492,33535,7267,14190,132106,289397,1625,1031,14224,132116,163020,10014,513987,322030,0.6265333559019975,85664.5,53671.666666666664,0,0
230000,2,1,1,42,-1,-1,-1,-1,-1,-1,2915,4203,167,3351,1644,1733,4203,200,3351,1644,1733,4737,14013,15868,1.1323770784271747,2335.5,2644.6666666666665,0,0
220000,1,1,1,48,3,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,5000,0,0.0,833.3333333333334,0.0,3,1
260000,2,2,2,27,-1,-1,-1,-1,-1,-1,208,208,208,208,208,208,208,208,208,208,208,208,1248,1248,1.0,208.0,208.0,0,1
130000,1,5,2,37,0,0,0,0,0,0,22335,23040,20487,21497,21617,22268,1617,1644,1654,774,1000,1021,131244,7710,0.05874554265337844,21874.0,1285.0,0,0
50000,1,2,2,36,-1,-1,-1,-1,-1,-1,1261,1261,1665,1261,1261,390,1261,1665,1261,1261,390,390,7099,6228,0.877306662910269,1183.1666666666667,1038.0,0,0
80000,2,2,2,23,0,0,0,0,0,-1,4125,10174,6160,9020,4670,6124,6174,3160,5020,1670,6124,1600,40273,23748,0.5896754649517046,6712.166666666667,3958.0,0,0
260000,2,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
110000,1,2,1,38,2,2,2,2,0,0,103202,69917,68917,69141,135478,71875,2500,2494,2477,2500,3003,3000,518530,15974,0.030806317860104526,86421.66666666667,2662.3333333333335,4,1
140000,2,1,2,24,1,-2,-2,-2,-1,-1,0,0,0,0,1086,0,0,0,0,1086,0,0,1086,1086,1.0,181.0,181.0,1,0
50000,2,1,2,22,0,0,0,0,0,0,49772,50537,49556,49902,38391,29427,1778,2110,1456,1360,1057,1069,267585,8830,0.032998860175271406,44597.5,1471.6666666666667,0,0
480000,2,1,1,39,0,0,0,-1,0,0,98569,106660,400000,66270,80274,82160,10620,302000,66270,15000,3044,30042,833933,426976,0.5120027628118806,138988.83333333334,71162.66666666667,0,1
450000,2,2,1,38,-2,-2,-2,-2,-2,-2,10972,15005,13887,17255,17515,0,15008,1200,5255,4566,0,3648,74634,29677,0.3976337862100383,12439.0,4946.166666666667,0,0
200000,1,2,2,27,0,0,2,0,0,0,25334,26203,25652,25162,24995,23901,2204,1004,1004,1013,2018,4,151247,7247,0.04791499996694149,25207.833333333332,1207.8333333333333,1,0
100000,2,2,1,41,0,0,0,0,0,2,76828,77371,85154,84914,83097,1308,4000,10200,2100,2850,0,72375,408672,91525,0.22395710985827266,68112.0,15254.166666666666,1,0
300000,2,2,1,38,0,-1,0,0,0,0,1250,940,11240,12137,15937,16437,940,10300,1200,4000,500,6000,57941,22940,0.3959199875735662,9656.833333333334,3823.3333333333335,0,0
